geocodigoFundar,geonombreFundar,anio,share_expo
SAU,Arabia Saudita,2004,9.9999997e-05
SAU,Arabia Saudita,1996,9.9999997e-05
SAU,Arabia Saudita,2002,0.0020999999
SAU,Arabia Saudita,1974,0.0
SAU,Arabia Saudita,1998,0.00019999999
SAU,Arabia Saudita,1997,0.0
SAU,Arabia Saudita,1990,9.9999997e-05
SDN,Sudán,1964,0.0
SDN,Sudán,1997,0.00069999998
SDN,Sudán,1970,0.0
SDN,Sudán,2018,0.0011
SDN,Sudán,1981,0.0
SDN,Sudán,2021,0.00089999998
SDN,Sudán,2007,0.0
SDN,Sudán,2008,0.0
SDN,Sudán,2000,0.00039999999
SDN,Sudán,1989,0.0
SDN,Sudán,2012,9.9999997e-05
SDN,Sudán,2016,0.00089999998
SDN,Sudán,1980,0.0
SDN,Sudán,2013,0.0
SDN,Sudán,1978,0.0
SDN,Sudán,2001,0.00039999999
SDN,Sudán,1979,0.0
SDN,Sudán,1975,9.9999997e-05
SDN,Sudán,1996,0.00030000001
SDN,Sudán,1999,0.00069999998
SDN,Sudán,1969,0.00050000002
SDN,Sudán,2004,0.0
SDN,Sudán,2006,0.0
SDN,Sudán,2014,9.9999997e-05
SDN,Sudán,1993,0.00019999999
SDN,Sudán,1984,0.0
SDN,Sudán,1966,0.0
SDN,Sudán,2003,0.0
SDN,Sudán,1995,0.00030000001
SDN,Sudán,1973,0.0017
SDN,Sudán,1998,0.00079999998
SDN,Sudán,2017,0.00060000003
SDN,Sudán,2005,0.0
SDN,Sudán,1994,9.9999997e-05
SDN,Sudán,2015,0.00030000001
SDN,Sudán,1971,9.9999997e-05
SDN,Sudán,2009,0.0
SDN,Sudán,1968,0.0
SDN,Sudán,2010,0.0
SDN,Sudán,1992,9.9999997e-05
SDN,Sudán,1986,0.0
SDN,Sudán,1977,0.00019999999
SDN,Sudán,1974,0.0029
SDN,Sudán,2019,0.00079999998
SDN,Sudán,2002,0.00030000001
SDN,Sudán,2011,0.0
SDN,Sudán,1972,0.00060000003
SDN,Sudán,1965,0.0
SDN,Sudán,2020,0.00079999998
SEN,Senegal,1992,0.0
SEN,Senegal,1975,0.00019999999
SEN,Senegal,1971,9.9999997e-05
SEN,Senegal,1979,0.0
SEN,Senegal,1996,0.0
SEN,Senegal,2013,0.0
SEN,Senegal,2002,0.0
SEN,Senegal,2016,0.0
SEN,Senegal,1970,9.9999997e-05
SEN,Senegal,2020,0.0
SEN,Senegal,1989,9.9999997e-05
SEN,Senegal,1991,0.0
SEN,Senegal,2005,0.0
SEN,Senegal,1994,0.0
SEN,Senegal,1968,0.0
SEN,Senegal,2015,0.0
SEN,Senegal,2012,0.0
SEN,Senegal,1972,9.9999997e-05
SEN,Senegal,1981,0.0
SEN,Senegal,1980,0.0
SEN,Senegal,2001,0.0
SEN,Senegal,1977,0.00019999999
SEN,Senegal,1967,0.0
SEN,Senegal,2018,0.0
SEN,Senegal,2021,0.0
SEN,Senegal,2019,0.0
SEN,Senegal,1987,0.0
SEN,Senegal,2006,0.0
SEN,Senegal,1969,9.9999997e-05
SEN,Senegal,1986,0.0
SEN,Senegal,2000,0.0
SEN,Senegal,2009,0.0
SEN,Senegal,1999,0.0
SEN,Senegal,2008,0.0
SEN,Senegal,2011,0.0
SEN,Senegal,1993,0.0
SEN,Senegal,2017,0.0
SEN,Senegal,1998,0.0
SEN,Senegal,1978,0.0
SEN,Senegal,2003,0.0
SEN,Senegal,2014,0.0
SEN,Senegal,2004,0.0
SEN,Senegal,2007,0.0
SEN,Senegal,1990,0.0
SEN,Senegal,1973,0.0
SEN,Senegal,1974,0.00019999999
SEN,Senegal,2010,0.0
SGP,Singapur,2000,9.9999997e-05
SGP,Singapur,1973,0.00050000002
SGP,Singapur,1976,0.00030000001
SGP,Singapur,1969,0.00039999999
SGP,Singapur,2007,0.00039999999
SGP,Singapur,2001,9.9999997e-05
SGP,Singapur,2012,0.00069999998
SGP,Singapur,2011,0.00039999999
SGP,Singapur,1966,0.00060000003
SGP,Singapur,2016,0.00050000002
SGP,Singapur,1997,0.00030000001
SGP,Singapur,2003,0.00019999999
SGP,Singapur,1970,0.00030000001
SGP,Singapur,1975,0.00039999999
SGP,Singapur,1989,0.00039999999
SGP,Singapur,1985,0.00050000002
SGP,Singapur,2020,0.00030000001
SGP,Singapur,2004,9.9999997e-05
SGP,Singapur,2006,0.00030000001
SGP,Singapur,1988,0.00039999999
SGP,Singapur,2021,0.00050000002
SGP,Singapur,1980,0.00069999998
SGP,Singapur,1984,0.00060000003
SGP,Singapur,1962,0.00060000003
SGP,Singapur,1982,0.001
SGP,Singapur,1971,0.00019999999
SGP,Singapur,1990,0.00030000001
SGP,Singapur,2019,0.00039999999
SGP,Singapur,1999,9.9999997e-05
SGP,Singapur,2017,0.00060000003
SGP,Singapur,2010,0.00039999999
SGP,Singapur,1965,9.9999997e-05
SGP,Singapur,1983,0.00089999998
SGP,Singapur,2018,0.00030000001
SGP,Singapur,2013,0.00030000001
SGP,Singapur,1996,0.00050000002
SGP,Singapur,2005,9.9999997e-05
SGP,Singapur,1994,0.00039999999
SGP,Singapur,2009,0.00019999999
SGP,Singapur,1967,0.00039999999
SGP,Singapur,1968,0.00060000003
SGP,Singapur,1995,0.00030000001
SGP,Singapur,1978,0.00030000001
SGP,Singapur,1964,0.0
SGP,Singapur,1979,0.00060000003
SGP,Singapur,1993,0.00050000002
SGP,Singapur,2008,0.00050000002
SGP,Singapur,1981,0.001
SGP,Singapur,1986,0.00039999999
SGP,Singapur,1991,0.00019999999
SGP,Singapur,1972,0.00019999999
SGP,Singapur,1998,0.00030000001
SGP,Singapur,2014,0.00030000001
SGP,Singapur,1977,0.00050000002
SGP,Singapur,1992,0.00050000002
SGP,Singapur,2015,0.00039999999
SGP,Singapur,1987,0.00030000001
SGP,Singapur,1974,0.00069999998
SGP,Singapur,1963,0.00079999998
SGP,Singapur,2002,9.9999997e-05
SLB,Islas Salomón,2011,0.0
SLE,Sierra Leona,2017,0.0
SLE,Sierra Leona,2005,0.0
SLE,Sierra Leona,1963,0.0
SLE,Sierra Leona,2008,0.0
SLE,Sierra Leona,1994,0.0
SLE,Sierra Leona,1992,0.0
SLE,Sierra Leona,2012,0.0
SLE,Sierra Leona,2011,0.0
SLE,Sierra Leona,2002,0.0
SLE,Sierra Leona,2010,0.0
SLV,El Salvador,1996,0.0
SLV,El Salvador,1981,9.9999997e-05
SLV,El Salvador,1979,0.0017
SLV,El Salvador,1993,0.0
SLV,El Salvador,1986,0.00019999999
SLV,El Salvador,1998,0.0
SLV,El Salvador,1985,0.00039999999
SLV,El Salvador,2005,0.0
SLV,El Salvador,2007,0.0
SLV,El Salvador,2020,0.0
SLV,El Salvador,2015,0.0
SLV,El Salvador,2018,0.0
SLV,El Salvador,2009,0.0
SLV,El Salvador,1988,0.00019999999
SLV,El Salvador,1982,0.00030000001
SLV,El Salvador,1994,0.0
SLV,El Salvador,1978,0.0014
SLV,El Salvador,1984,0.00060000003
SLV,El Salvador,1987,0.00030000001
SLV,El Salvador,1997,0.0
SLV,El Salvador,2011,0.0
SLV,El Salvador,2013,0.0
SLV,El Salvador,1966,0.0
SLV,El Salvador,2010,0.0
SLV,El Salvador,1980,0.00079999998
SLV,El Salvador,1969,0.0
SLV,El Salvador,2014,0.0
SLV,El Salvador,2002,0.0
SLV,El Salvador,2021,0.0
SLV,El Salvador,2004,0.0
SLV,El Salvador,2017,0.0
SLV,El Salvador,2008,0.0
SLV,El Salvador,2016,0.0
SLV,El Salvador,1977,0.00060000003
SLV,El Salvador,1989,0.00019999999
SLV,El Salvador,1995,0.0
SLV,El Salvador,2012,0.0
SLV,El Salvador,2001,0.0
SLV,El Salvador,1973,0.0019
SLV,El Salvador,1965,9.9999997e-05
SLV,El Salvador,2006,0.0
SLV,El Salvador,1990,9.9999997e-05
SLV,El Salvador,1972,0.0020000001
SLV,El Salvador,2003,0.0
SLV,El Salvador,1983,0.00050000002
SLV,El Salvador,2019,0.0
SLV,El Salvador,1999,0.0
SLV,El Salvador,2000,0.0
SLV,El Salvador,1975,0.001
SLV,El Salvador,1976,0.0020000001
SLV,El Salvador,1974,0.0029
SMR,San Marino,2002,0.0
SMR,San Marino,2011,0.0
SMR,San Marino,2000,0.0
SOM,Somalia,1981,0.0
SOM,Somalia,2018,0.0
SOM,Somalia,1985,0.0
SOM,Somalia,2007,0.0
SOM,Somalia,1982,0.0
SOM,Somalia,1977,0.0
SOM,Somalia,1979,0.0
SOM,Somalia,2006,0.0
SOM,Somalia,2016,0.0
SOM,Somalia,1976,0.0
SOM,Somalia,2017,0.0
SOM,Somalia,1980,0.0
SOM,Somalia,2020,0.0
SOM,Somalia,1978,0.0
SOM,Somalia,2021,0.0
SOM,Somalia,1989,0.0
SOM,Somalia,2010,0.0
SOM,Somalia,1998,0.0
SOM,Somalia,1975,0.0
SOM,Somalia,2015,0.0
SOM,Somalia,1973,0.0
SOM,Somalia,2014,0.0
SOM,Somalia,1983,0.0
SOM,Somalia,2011,0.0
SOM,Somalia,2008,0.0
SPM,San Pedro y Miquelón,2020,0.0
SPM,San Pedro y Miquelón,1991,0.0
SPM,San Pedro y Miquelón,2015,0.0
SPM,San Pedro y Miquelón,1986,0.0
SPM,San Pedro y Miquelón,2021,0.0
SPM,San Pedro y Miquelón,1992,0.0
SPM,San Pedro y Miquelón,1972,0.0
SPM,San Pedro y Miquelón,2000,0.0
SPM,San Pedro y Miquelón,2017,0.0
SRB,Serbia,2018,0.00060000003
SRB,Serbia,2011,0.00019999999
SRB,Serbia,2015,9.9999997e-05
SRB,Serbia,2010,0.00060000003
SRB,Serbia,2007,0.0015
SRB,Serbia,2017,0.00030000001
SRB,Serbia,2021,0.00019999999
SRB,Serbia,2013,0.00019999999
SRB,Serbia,2009,0.00069999998
SRB,Serbia,2014,0.00019999999
SRB,Serbia,2006,0.0013
SRB,Serbia,2005,0.00050000002
SRB,Serbia,2020,0.00039999999
SRB,Serbia,2012,0.00019999999
SRB,Serbia,2008,0.001
SRB,Serbia,2019,0.00030000001
SRB,Serbia,2016,0.00019999999
SSD,Sudán del Sur,2019,0.0
SSD,Sudán del Sur,2021,0.0
SSD,Sudán del Sur,2018,0.0
SSD,Sudán del Sur,2020,0.0
STP,Santo Tomé y Príncipe,1995,0.0
STP,Santo Tomé y Príncipe,1997,0.0
STP,Santo Tomé y Príncipe,2018,0.0
SUR,Suriname,1999,0.0
SUR,Suriname,2015,0.0
SUR,Suriname,2014,0.0
SUR,Suriname,2016,0.0
SUR,Suriname,1985,0.0
SUR,Suriname,1966,0.0
SUR,Suriname,1992,0.0
SUR,Suriname,2018,0.0
SUR,Suriname,2019,0.0
SUR,Suriname,2008,0.0
SUR,Suriname,1975,0.0
SUR,Suriname,1969,0.0
SUR,Suriname,1978,0.0
SUR,Suriname,2009,0.0
SVK,Eslovaquia,2020,9.9999997e-05
SVK,Eslovaquia,2021,9.9999997e-05
SVK,Eslovaquia,2006,0.00060000003
SVK,Eslovaquia,2005,0.00069999998
SVK,Eslovaquia,1996,0.00019999999
SVK,Eslovaquia,2018,0.00019999999
SVK,Eslovaquia,1995,9.9999997e-05
SVK,Eslovaquia,2010,0.00030000001
SVK,Eslovaquia,2000,9.9999997e-05
SVK,Eslovaquia,2004,0.00050000002
SVK,Eslovaquia,2015,0.00030000001
SVK,Eslovaquia,2011,0.00050000002
SVK,Eslovaquia,1994,0.00039999999
SVK,Eslovaquia,1993,0.00039999999
SVK,Eslovaquia,2014,0.00039999999
SVK,Eslovaquia,2003,0.00019999999
SVK,Eslovaquia,2008,0.00039999999
SVK,Eslovaquia,1997,9.9999997e-05
SVK,Eslovaquia,2016,0.00030000001
SVK,Eslovaquia,2007,0.00060000003
SVK,Eslovaquia,2019,9.9999997e-05
SVK,Eslovaquia,2013,0.00030000001
SVK,Eslovaquia,1999,0.0
SVK,Eslovaquia,2009,0.00050000002
SVK,Eslovaquia,2001,0.0
SVK,Eslovaquia,2017,0.00019999999
SVK,Eslovaquia,2002,0.00019999999
SVK,Eslovaquia,2012,0.00039999999
SVK,Eslovaquia,1998,9.9999997e-05
SVN,Eslovenia,1996,0.00050000002
SVN,Eslovenia,2003,0.00050000002
SVN,Eslovenia,2021,0.00050000002
SVN,Eslovenia,2013,0.00030000001
SVN,Eslovenia,2017,0.00060000003
SVN,Eslovenia,2016,0.00050000002
SVN,Eslovenia,2000,0.00060000003
SVN,Eslovenia,2020,0.00060000003
SVN,Eslovenia,2012,0.00030000001
SVN,Eslovenia,2002,0.00060000003
SVN,Eslovenia,2008,0.00030000001
SVN,Eslovenia,1995,0.00069999998
SVN,Eslovenia,1993,0.0011
SVN,Eslovenia,2005,0.00060000003
SVN,Eslovenia,2018,0.00069999998
SVN,Eslovenia,2019,0.00060000003
SVN,Eslovenia,2001,0.0011
SVN,Eslovenia,1992,0.00079999998
SVN,Eslovenia,2014,0.00030000001
SVN,Eslovenia,2006,0.00050000002
SVN,Eslovenia,2015,0.00050000002
SVN,Eslovenia,2009,0.00050000002
SVN,Eslovenia,2007,0.00039999999
SVN,Eslovenia,2011,0.00050000002
SVN,Eslovenia,2010,0.00050000002
SVN,Eslovenia,1994,0.001
SVN,Eslovenia,1997,0.00079999998
SVN,Eslovenia,1998,0.00079999998
SVN,Eslovenia,2004,0.00060000003
SVN,Eslovenia,1999,0.00069999998
SWE,Suecia,1997,0.0012000001
SWE,Suecia,2000,0.00030000001
SWE,Suecia,2020,0.00019999999
SWE,Suecia,1965,0.0132
SWE,Suecia,1999,0.00050000002
SWE,Suecia,2013,0.00030000001
SWE,Suecia,1989,0.00060000003
SWE,Suecia,1973,0.0013
SWE,Suecia,1983,0.0048000002
SWE,Suecia,1981,0.003
SWE,Suecia,1990,0.001
SWE,Suecia,1974,0.0014
SWE,Suecia,1982,0.0059000002
SWE,Suecia,2009,0.00030000001
SWE,Suecia,1963,0.0107
SWE,Suecia,1976,0.0012000001
SWE,Suecia,1980,0.0031999999
SWE,Suecia,1967,0.0148
SWE,Suecia,2004,0.00069999998
SWE,Suecia,1998,0.00069999998
SWE,Suecia,1986,0.0024999999
SWE,Suecia,2005,0.00060000003
SWE,Suecia,2015,0.00030000001
SWE,Suecia,2002,0.00050000002
SWE,Suecia,1978,0.0016
SWE,Suecia,1995,0.00069999998
SWE,Suecia,1994,0.00030000001
SWE,Suecia,1993,0.00060000003
SWE,Suecia,1962,0.0044
SWE,Suecia,1979,0.0038999999
SWE,Suecia,1966,0.0148
SWE,Suecia,1971,0.0070000002
SWE,Suecia,1991,0.00079999998
SWE,Suecia,2014,0.00030000001
SWE,Suecia,1972,0.0048000002
SWE,Suecia,2007,0.00030000001
SWE,Suecia,2011,0.00039999999
SWE,Suecia,1992,0.00030000001
SWE,Suecia,2010,0.00030000001
SWE,Suecia,1968,0.0078999996
SWE,Suecia,2003,0.00060000003
SWE,Suecia,1975,0.00030000001
SWE,Suecia,1984,0.0043000001
SWE,Suecia,2012,0.00030000001
SWE,Suecia,2001,0.00050000002
SWE,Suecia,2021,0.00019999999
SWE,Suecia,1977,0.0027000001
SWE,Suecia,2008,0.00079999998
SWE,Suecia,1964,0.0081000002
SWE,Suecia,2019,0.00019999999
SWE,Suecia,2017,0.00019999999
SWE,Suecia,2006,0.00039999999
SWE,Suecia,1996,0.001
SWE,Suecia,1970,0.011
SWE,Suecia,2016,0.00019999999
SWE,Suecia,2018,0.00019999999
SWE,Suecia,1969,0.0108
SWE,Suecia,1987,0.00079999998
SWE,Suecia,1985,0.0048000002
SWE,Suecia,1988,0.00039999999
SWZ,Eswatini,2006,9.9999997e-05
SWZ,Eswatini,2020,0.0
SWZ,Eswatini,2015,9.9999997e-05
SWZ,Eswatini,2016,9.9999997e-05
SWZ,Eswatini,2007,0.0
SWZ,Eswatini,2010,0.00019999999
SWZ,Eswatini,2009,9.9999997e-05
SWZ,Eswatini,2003,0.00019999999
SWZ,Eswatini,2002,9.9999997e-05
SWZ,Eswatini,2019,0.0
SWZ,Eswatini,2011,9.9999997e-05
SWZ,Eswatini,2021,9.9999997e-05
SWZ,Eswatini,2014,9.9999997e-05
SWZ,Eswatini,2008,9.9999997e-05
SWZ,Eswatini,2012,9.9999997e-05
SWZ,Eswatini,2000,0.00039999999
SWZ,Eswatini,2017,9.9999997e-05
SWZ,Eswatini,2013,9.9999997e-05
SWZ,Eswatini,2001,0.0
SWZ,Eswatini,2004,0.00019999999
SWZ,Eswatini,2018,0.0
SWZ,Eswatini,2005,0.0
SXM,San Martín (parte holandesa),2014,0.0
SYC,Seychelles,2002,0.0
SYC,Seychelles,2019,0.0
SYC,Seychelles,2000,0.0
SYC,Seychelles,2006,0.0
SYC,Seychelles,1996,0.0
SYC,Seychelles,2009,0.0
SYC,Seychelles,2005,0.0
SYC,Seychelles,2004,0.0
SYC,Seychelles,2008,0.0
SYC,Seychelles,2020,0.0
SYC,Seychelles,2007,0.0
SYC,Seychelles,1989,9.9999997e-05
SYC,Seychelles,2021,0.0
SYR,Siria,1979,0.0
SYR,Siria,1978,0.0
SYR,Siria,1970,0.0
SYR,Siria,1998,0.0
SYR,Siria,1993,0.0
SYR,Siria,2010,0.0
SYR,Siria,1997,0.0
SYR,Siria,1972,0.0
SYR,Siria,1967,0.00019999999
SYR,Siria,2000,0.0
SYR,Siria,1985,0.0
SYR,Siria,1987,0.0
SYR,Siria,2007,0.0
SYR,Siria,1986,0.0
SYR,Siria,2008,9.9999997e-05
SYR,Siria,2019,0.0
SYR,Siria,1982,0.0
SYR,Siria,2009,0.0
SYR,Siria,2011,0.0
SYR,Siria,1996,0.0
SYR,Siria,1963,0.0
SYR,Siria,1980,0.0
SYR,Siria,1976,0.00019999999
SYR,Siria,1981,0.0
SYR,Siria,1969,0.0
SYR,Siria,2001,0.0
SYR,Siria,1971,0.0
SYR,Siria,1994,0.0
SYR,Siria,1968,0.00019999999
SYR,Siria,1977,9.9999997e-05
SYR,Siria,2015,0.0
SYR,Siria,2004,0.0
SYR,Siria,1988,0.0
SYR,Siria,1999,0.0
SYR,Siria,2003,0.0
SYR,Siria,2012,0.0
SYR,Siria,2006,0.0
SYR,Siria,1973,0.0
SYR,Siria,2014,0.0
TCA,Islas Turcas y Caicos,2011,0.0
TCD,Chad,1973,0.00050000002
TCD,Chad,1978,9.9999997e-05
TCD,Chad,1963,0.00019999999
TCD,Chad,1974,0.0012000001
TCD,Chad,1962,0.00050000002
TCD,Chad,1997,0.0
TCD,Chad,1976,0.0
TCD,Chad,1964,9.9999997e-05
TCD,Chad,1966,0.00060000003
TCD,Chad,1972,0.0012000001
TCD,Chad,1977,0.00039999999
TCD,Chad,1965,9.9999997e-05
TCD,Chad,1975,0.00079999998
TCD,Chad,1970,0.0022
TCD,Chad,1985,0.0
TCD,Chad,1969,0.0012000001
TCD,Chad,1967,0.00089999998
TCD,Chad,2016,0.0
TCD,Chad,1971,0.0024000001
TCD,Chad,1968,0.0014
TCD,Chad,1979,0.0
TGO,Togo,1975,0.0
TGO,Togo,2016,0.0
TGO,Togo,2005,0.0
TGO,Togo,1997,0.0
TGO,Togo,1999,0.0
TGO,Togo,1994,0.0
TGO,Togo,2003,0.0
TGO,Togo,2017,0.0
TGO,Togo,2015,0.0
TGO,Togo,2004,0.0
TGO,Togo,1987,0.0
TGO,Togo,1988,0.0
TGO,Togo,1996,0.0
TGO,Togo,1998,0.0
TGO,Togo,2001,0.0
TGO,Togo,1991,0.0
TGO,Togo,2007,0.0
TGO,Togo,1989,0.0
TGO,Togo,2002,0.00019999999
TGO,Togo,1974,0.0
TGO,Togo,1976,0.0
THA,Tailandia,2001,0.0
THA,Tailandia,1987,0.0
THA,Tailandia,1971,0.0
THA,Tailandia,1964,0.0
THA,Tailandia,1994,0.0
THA,Tailandia,2016,9.9999997e-05
THA,Tailandia,2019,0.0
THA,Tailandia,2004,0.0
THA,Tailandia,1973,0.0
THA,Tailandia,1972,0.0
THA,Tailandia,1983,0.0
THA,Tailandia,1984,0.0
THA,Tailandia,1995,0.0
THA,Tailandia,1986,9.9999997e-05
THA,Tailandia,2018,0.0
THA,Tailandia,1992,0.0
THA,Tailandia,2000,0.0
THA,Tailandia,2021,0.0
THA,Tailandia,1993,0.0
THA,Tailandia,1975,0.0
THA,Tailandia,1988,0.0
THA,Tailandia,1998,0.0
THA,Tailandia,2020,0.0
THA,Tailandia,1999,0.0
THA,Tailandia,2005,0.0
THA,Tailandia,2011,0.00079999998
THA,Tailandia,1989,0.0
THA,Tailandia,1997,0.0
THA,Tailandia,1982,9.9999997e-05
THA,Tailandia,2003,0.0
THA,Tailandia,1996,0.0
THA,Tailandia,1976,0.0
THA,Tailandia,2009,9.9999997e-05
THA,Tailandia,1990,0.0
THA,Tailandia,1979,0.0
THA,Tailandia,2010,9.9999997e-05
THA,Tailandia,2006,0.0
THA,Tailandia,1970,0.0
THA,Tailandia,2015,0.00089999998
THA,Tailandia,2012,0.0015
THA,Tailandia,1968,0.0
THA,Tailandia,1991,0.0
THA,Tailandia,1985,0.0
THA,Tailandia,2008,0.0
THA,Tailandia,2017,0.0
THA,Tailandia,1962,0.0
THA,Tailandia,1965,0.0
THA,Tailandia,1967,0.0
THA,Tailandia,1974,0.0
THA,Tailandia,1981,0.0
THA,Tailandia,2013,0.00050000002
THA,Tailandia,2007,0.0
THA,Tailandia,2002,0.0
THA,Tailandia,2014,0.00079999998
THA,Tailandia,1980,0.0
TJK,Tayikistán,1996,0.0
TJK,Tayikistán,2001,0.0
TJK,Tayikistán,1997,0.0
TJK,Tayikistán,2013,0.0
TKL,Tokelau,2017,0.0
TKL,Tokelau,1988,0.0
TKM,Turkmenistán,2013,0.0
TKM,Turkmenistán,2014,0.0
TKM,Turkmenistán,2015,0.0
TLS,Timor-Leste,1990,0.0
TLS,Timor-Leste,2018,0.0
TTO,Trinidad y Tobago,2002,0.0
TTO,Trinidad y Tobago,1993,0.0
TTO,Trinidad y Tobago,1979,0.0
TTO,Trinidad y Tobago,1994,0.0
TTO,Trinidad y Tobago,1988,0.0
TTO,Trinidad y Tobago,1981,0.0
TTO,Trinidad y Tobago,2009,0.0
TTO,Trinidad y Tobago,1986,0.0
TTO,Trinidad y Tobago,1995,0.0
TTO,Trinidad y Tobago,1975,9.9999997e-05
TTO,Trinidad y Tobago,2011,0.0
TTO,Trinidad y Tobago,1964,0.0
TTO,Trinidad y Tobago,1978,0.0
TTO,Trinidad y Tobago,2003,0.0
TTO,Trinidad y Tobago,1999,0.0
TTO,Trinidad y Tobago,2007,0.0
TTO,Trinidad y Tobago,1998,0.0
TTO,Trinidad y Tobago,1992,0.0
TTO,Trinidad y Tobago,2010,0.0
TTO,Trinidad y Tobago,2019,0.0
TTO,Trinidad y Tobago,1977,9.9999997e-05
TTO,Trinidad y Tobago,2005,0.0
TTO,Trinidad y Tobago,1990,0.0
TTO,Trinidad y Tobago,1972,9.9999997e-05
TTO,Trinidad y Tobago,2021,0.0
TTO,Trinidad y Tobago,2015,0.0
TTO,Trinidad y Tobago,2006,0.0
TTO,Trinidad y Tobago,1980,0.0
TTO,Trinidad y Tobago,2008,0.0
TTO,Trinidad y Tobago,1996,0.0
TTO,Trinidad y Tobago,1970,9.9999997e-05
TTO,Trinidad y Tobago,1985,0.0
TTO,Trinidad y Tobago,1969,9.9999997e-05
TTO,Trinidad y Tobago,1987,0.0
TTO,Trinidad y Tobago,1982,0.0
TTO,Trinidad y Tobago,2000,0.0
TTO,Trinidad y Tobago,1973,0.0
TTO,Trinidad y Tobago,2013,0.0
TTO,Trinidad y Tobago,1989,0.0
TTO,Trinidad y Tobago,2014,0.0
TTO,Trinidad y Tobago,2001,0.0
TTO,Trinidad y Tobago,1984,0.0
TTO,Trinidad y Tobago,1971,9.9999997e-05
TTO,Trinidad y Tobago,2020,0.0
TTO,Trinidad y Tobago,1968,9.9999997e-05
TTO,Trinidad y Tobago,1983,0.0
TTO,Trinidad y Tobago,2012,0.0
TTO,Trinidad y Tobago,2004,0.0
TTO,Trinidad y Tobago,2018,0.0
TTO,Trinidad y Tobago,1997,0.0
TTO,Trinidad y Tobago,1991,0.0
TTO,Trinidad y Tobago,1974,9.9999997e-05
TUN,Túnez,1969,0.00050000002
TUN,Túnez,1995,0.0
TUN,Túnez,1984,0.0
TUN,Túnez,2002,0.0
TUN,Túnez,1997,0.0
TUN,Túnez,2011,0.0
TUN,Túnez,1967,0.00050000002
TUN,Túnez,2018,0.0
TUN,Túnez,1964,0.0
TUN,Túnez,2009,0.0
TUN,Túnez,1994,0.0
TUN,Túnez,1966,0.00039999999
TUN,Túnez,1970,0.00019999999
TUN,Túnez,1974,0.0
TUN,Túnez,2010,0.0
TUN,Túnez,1965,0.00019999999
TUN,Túnez,2008,0.0
TUN,Túnez,1968,0.00019999999
TUN,Túnez,1992,0.0
TUN,Túnez,2007,0.0
TUN,Túnez,2013,0.0
TUN,Túnez,2003,0.0
TUN,Túnez,2004,0.0
TUN,Túnez,1987,0.0
TUR,Turquía,1989,9.9999997e-05
TUR,Turquía,1978,9.9999997e-05
TUR,Turquía,1980,0.00019999999
TUR,Turquía,2018,0.00039999999
TUR,Turquía,2003,0.0
TUR,Turquía,1984,0.0059000002
TUR,Turquía,1993,0.00019999999
TUR,Turquía,2011,0.0
TUR,Turquía,1976,0.0
TUR,Turquía,1972,9.9999997e-05
TUR,Turquía,2001,0.0
TUR,Turquía,1982,0.0080000004
TUR,Turquía,1999,9.9999997e-05
TUR,Turquía,1969,0.0
TUR,Turquía,1998,0.0
TUR,Turquía,2012,0.0
TUR,Turquía,1981,0.0014
TUR,Turquía,1988,9.9999997e-05
TUR,Turquía,2000,0.0
TUR,Turquía,1996,0.0
TUR,Turquía,1994,0.0
TUR,Turquía,2008,9.9999997e-05
TUR,Turquía,1979,0.0
TUR,Turquía,1995,0.0
TUR,Turquía,1977,0.0
TUR,Turquía,2020,9.9999997e-05
TUR,Turquía,1965,0.0011
TUR,Turquía,1985,0.0013
TUR,Turquía,2005,0.0
TUR,Turquía,1967,0.0
TUR,Turquía,2014,9.9999997e-05
TUR,Turquía,1974,0.00030000001
TUR,Turquía,2002,0.0
TUR,Turquía,2007,0.0
TUR,Turquía,1975,0.00019999999
TUR,Turquía,2017,0.00019999999
TUR,Turquía,1997,0.0
TUR,Turquía,1973,0.0
TUR,Turquía,2019,0.00030000001
TUR,Turquía,2009,0.0
TUR,Turquía,2010,9.9999997e-05
TUR,Turquía,1991,9.9999997e-05
TUR,Turquía,1970,9.9999997e-05
TUR,Turquía,1987,0.00039999999
TUR,Turquía,2021,0.00019999999
TUR,Turquía,1964,0.0
TUR,Turquía,1968,0.0
TUR,Turquía,2006,0.0
TUR,Turquía,2004,0.0
TUR,Turquía,1983,0.0098000001
TUR,Turquía,2013,0.00050000002
TUR,Turquía,1971,9.9999997e-05
TUR,Turquía,1986,0.00030000001
TUR,Turquía,2016,0.00019999999
TUR,Turquía,1990,0.00050000002
TUR,Turquía,1966,0.0
TUR,Turquía,2015,0.00019999999
TUR,Turquía,1992,0.00019999999
TWN,Taiwán,2020,0.0
TWN,Taiwán,1995,0.0
TWN,Taiwán,1999,0.0
TWN,Taiwán,1993,0.0
TWN,Taiwán,2009,0.0
TWN,Taiwán,2005,0.0
TWN,Taiwán,1983,0.0
TWN,Taiwán,2014,0.0
TWN,Taiwán,1985,9.9999997e-05
TWN,Taiwán,1994,0.0
TWN,Taiwán,2016,0.0
TWN,Taiwán,1986,0.0
TWN,Taiwán,1977,0.0
TWN,Taiwán,2011,0.0
TWN,Taiwán,1978,9.9999997e-05
TWN,Taiwán,1962,0.0
TWN,Taiwán,1998,0.0
TWN,Taiwán,2012,0.0
TWN,Taiwán,1989,0.0
TWN,Taiwán,1973,0.0
TWN,Taiwán,2001,0.0
